date,old_ticker,new_ticker
1/10/2021,DMYI,IONQ
30/9/2021,WPG,WPGGQ
30/9/2021,PTK,VLN
30/9/2021,SPFR,VELO
30/9/2021,MAGS,SNT
30/9/2021,GLEO,SHPWQ
30/9/2021,GLEO.WS,SHPSQ
30/9/2021,LATN,PROCF
30/9/2021,AHPAU,OABI
30/9/2021,DWACU,DJT
30/9/2021,STPC,BHILQ
29/9/2021,CAHC,LMDXF
29/9/2021,CAHCW,LMDWF
29/9/2021,ARHH,IONM
28/9/2021,GLEEU,GSDI
27/9/2021,ROT,PDYN
27/9/2021,AMCIU,LNZA
27/9/2021,AMHC,JSPR
27/9/2021,PAFOU,HTCO
24/9/2021,CHWAU,PETXQ
23/9/2021,ALPAU,XAGE
23/9/2021,FUSE,ML
22/9/2021,AZRX,ENTO
21/9/2021,PACE,NRDY
20/9/2021,HCHC,VATE
20/9/2021,DEH,RBOT
20/9/2021,SWAGU,NOGNQ
17/9/2021,SRNG,DNA
17/9/2021,ACIC,ACHR
16/9/2021,RICE,LFG
15/9/2021,QELL,LILMF
14/9/2021,HVBT,HIVE
14/9/2021,APACU,FAAS
14/9/2021,UPTDU,ESLA
10/9/2021,SOAC,TMC
10/9/2021,BLUWW,CRXWQ
10/9/2021,BLUW,CRXTQ
10/9/2021,SFTW,BKSY
9/9/2021,THCPU,CNCK
9/9/2021,CATB,ATXS
7/9/2021,BSAQ.U,VFS
7/9/2021,ASPAU,CAUD
7/9/2021,CENH,ARQQ
3/9/2021,JATT.U,ZURA
3/9/2021,ROCGU,TYGO
3/9/2021,GNPK,RDW
3/9/2021,CHAQ,RCOR
2/9/2021,CMII,SLGC
2/9/2021,SPNV,OPAD
2/9/2021,RICOU,KALRQ
31/8/2021,CBLI,STAB
31/8/2021,TWCT,CLBT
30/8/2021,GWAC,CIFR
27/8/2021,ARPO,WHWK
27/8/2021,SNPR,VLTA
27/8/2021,DFNS,IRNTQ
27/8/2021,AHAC,HUMA
27/8/2021,KSMT,GDEV
27/8/2021,AJAX,CZOOF
26/8/2021,GLTA.U,MRT
26/8/2021,LWAC,EFTR
26/8/2021,CERC,AVTX
25/8/2021,FWAA,SMRT
25/8/2021,VACQ,RKLB
24/8/2021,RMGB,RNW
24/8/2021,CNTQU,DFLI
24/8/2021,LIVKW,AGILWQ
24/8/2021,LIVK,AGILQ
20/8/2021,NGAC,XOS
20/8/2021,NLITU,SHFS
18/8/2021,CFAC,LIDR
17/8/2021,NSH,SPIR
17/8/2021,MITAU,RAIN
16/8/2021,SAII,OTMO
16/8/2021,NBA,MIMOQ
16/8/2021,GRNV,MCOM
13/8/2021,CLAYU,MOBX
13/8/2021,SRAC,MNTS
13/8/2021,ETH,ETD
12/8/2021,CHFW,SRZN
12/8/2021,SCPE,RKLYQ
12/8/2021,SCPE.WS,RKLWQ
11/8/2021,BCTG,TNGX
11/8/2021,PDAC,LICYF
11/8/2021,RTP,JOBY
6/8/2021,RONI.U,NPWR
6/8/2021,GPCOU,HOLO
5/8/2021,OCBI,OBT
5/8/2021,SMIHU,LSB
5/8/2021,GRSV,AMBP
4/8/2021,CLAQU,KITT
4/8/2021,NTEC,INDP
3/8/2021,MDCA,STGW
3/8/2021,RTPZ,HIPO
3/8/2021,PQG,ECVT
3/8/2021,LB,BBWI
2/8/2021,NEBC,ROVR
2/8/2021,DGNR,CCCS
30/7/2021,PWVI,SCWO
30/7/2021,SVAC,CYXTQ
29/7/2021,ROCC,RSVR
29/7/2021,CAP,DOMA
28/7/2021,MTSL,SBET
28/7/2021,BSGAU,BTDR
27/7/2021,LAAAU,OSAPQ
26/7/2021,THCB,MVST
26/7/2021,CCIV,LCID
26/7/2021,EARS,CYTOF
23/7/2021,CMLF,WGS
23/7/2021,VCVC,REE
23/7/2021,GHVI,MTTR
22/7/2021,ACND,MKTW
22/7/2021,PSAC,FFAI
22/7/2021,RAAC,BGRY
21/7/2021,ANDA,SNAX
21/7/2021,FGNA,OPFI
21/7/2021,ISNS,AATC
19/7/2021,DCRB,HYZN
19/7/2021,EMPW,HLLY
19/7/2021,EGGF.U,FLYX
19/7/2021,NHIC,EVLV
19/7/2021,GXGX,CELU
16/7/2021,ARTAU,PRE
16/7/2021,SBG,OWLT
15/7/2021,AONE,MKFG
15/7/2021,LCY,HLMN
15/7/2021,RSVA,ENVX
14/7/2021,ASPL,UP
13/7/2021,GFOR.U,NKGN
13/7/2021,IDTY,AUID
12/7/2021,SPRQ,SUNLQ
12/7/2021,GIWWU,GIW
9/7/2021,MKGI,NXTP
9/7/2021,POND.U,MRDB
8/7/2021,ALUS,TE
7/7/2021,CLBR.U,PSQH
6/7/2021,WPF,ALIT
2/7/2021,FCAC,SHCR
2/7/2021,CPTA,LRFC
2/7/2021,CLII,EVGO
2/7/2021,LACQ,ENSC
2/7/2021,APXT,AVPT
1/7/2021,RACA,PNT
1/7/2021,DTM.W,DTM
1/7/2021,HOL,ASTR
30/6/2021,IACA,TBLA
29/6/2021,TBA,IS
29/6/2021,AHC,DALN
28/6/2021,MLND,TPST
28/6/2021,TUGCU,SAIH
28/6/2021,FTOC,PAYO
28/6/2021,TRCH,MMATQ
28/6/2021,FIIIW,ELMWQ
28/6/2021,FIII,ELMSQ
28/6/2021,FRX,BODI
25/6/2021,FTIV,PWP
25/6/2021,AACQ,ORGN
25/6/2021,CLNC,BRSP
24/6/2021,DKDCU,ONMD
23/6/2021,HEC,TALK
23/6/2021,MCAEU,ETAOF
22/6/2021,ACAC,MYPS
22/6/2021,CRSA,LVOX
21/6/2021,SYX,GIC
17/6/2021,VGAC,MEHCQ
17/6/2021,GRMM,GROM
17/6/2021,FAII,ATIP
16/6/2021,SSPK,MAPS
16/6/2021,OBLN,HIND
16/6/2021,MYT,BETSF
15/6/2021,ACTC,PTRAQ
15/6/2021,SVMK,MNTV
15/6/2021,TKAYY,JTKWY
14/6/2021,CCX,SKIL
12/6/2021,CLNY,DBRG
11/6/2021,TOT,TTE
11/6/2021,CAPA,QSI
11/6/2021,THBR,INDI
10/6/2021,GIX,UPHL
10/6/2021,ARYA,NAUT
10/6/2021,FSRV,KPLT
9/6/2021,DFHT,CMAXQ
8/6/2021,BSPE,VWESQ
8/6/2021,MPACU,MMVVF
8/6/2021,JIH,JBI
7/6/2021,TSIA,LTCH
4/6/2021,JWS,CANOQ
3/6/2021,OGN.W,OGN
3/6/2021,CMLTU,EQRX
2/6/2021,STIC,BARK
1/6/2021,IPOE,SOFI
1/6/2021,ADF.U,HGTY
25/5/2021,BRPA,NRXP
24/5/2021,PLT,POLY
24/5/2021,ACTDU,OPAL
24/5/2021,NWIN,FNWD
24/5/2021,AMAR,AIMD
20/5/2021,ATAC,OWL
20/5/2021,LLIT,NEGG
19/5/2021,NGCAU,VORBQ
18/5/2021,DCRCU,SLDP
18/5/2021,GGPIU,PSNY
18/5/2021,EBACU,OCS
18/5/2021,LCAHU,LCA
17/5/2021,SAFO,NITO
17/5/2021,KSICU,KSI
13/5/2021,VGII.U,GROV
10/5/2021,EXPC,SRTA
10/5/2021,RTPYU,AUR
10/5/2021,BYTSU,AISP
7/5/2021,GIK,ZEVY
7/5/2021,NGA,LEVGQ
7/5/2021,ATHN.U,HLGN
7/5/2021,GAMCU,BSLK
6/5/2021,PLMIU,VEEA
6/5/2021,VSPR,SKIN
6/5/2021,LCAAU,LOT
6/5/2021,GSX,GOTU
6/5/2021,FZT.U,FBYD
5/5/2021,CFFEU,XBP
5/5/2021,AMAOU,RMCO
5/5/2021,DTOCU,AONC
3/5/2021,GTXMQ,GTX
3/5/2021,SBEAU,BRCC
30/4/2021,AURCU,BETR
30/4/2021,MWK,ATER
29/4/2021,STPK,STEM
29/4/2021,ANZUU,COCH
28/4/2021,SNCA,PALI
28/4/2021,HYACU,BTMD
28/4/2021,DHCAU,BNAI
27/4/2021,CHFS,NUWE
27/4/2021,GLBLU,ALTI
26/4/2021,DMYQ.U,PL
26/4/2021,TWNT.U,LLAP
26/4/2021,IPVA.U,GETR
26/4/2021,VPCC.U,DAVE
26/4/2021,TRCA.U,CREV
26/4/2021,ARRWU,AILEQ
23/4/2021,CMIIU,SLGC
23/4/2021,AGLY,AGTI
22/4/2021,SNII.U,RGTI
22/4/2021,CPST,CGRNQ
21/4/2021,EJFAU,PGY
21/4/2021,ISOS.U,LUCK
21/4/2021,DMYD,GENI
20/4/2021,WBAI,BTCM
20/4/2021,MACQU,ADTH
19/4/2021,KCAC.U,WBX
19/4/2021,FACT.U,SPWR
19/4/2021,FLME.U,SOC
19/4/2021,AKER,QCLS
19/4/2021,LIII.U,LOCL
19/4/2021,SRNGU,DNA
19/4/2021,USAT,CTLP
16/4/2021,GBRGU,SDA
14/4/2021,ASPCU,STIXF
14/4/2021,CFVIU,RUM
13/4/2021,PFDRU,MVLA
13/4/2021,VENAU,MLGO
13/4/2021,BRPMU,FAZE
12/4/2021,PMGMU,AEON
9/4/2021,ETM,AUDAQ
8/4/2021,XPDIU,CORZQ
7/4/2021,MACAU,SLXN
7/4/2021,NPA,ASTS
6/4/2021,BOAS.U,SLNAF
6/4/2021,TCACU,SBIG
6/4/2021,FOREU,PIII
6/4/2021,RCLFU,MDAI
6/4/2021,CGRO,INVZ
6/4/2021,ENNVU,FSRDQ
6/4/2021,BITE.U,ABVE
5/4/2021,RPLA,FOA
5/4/2021,IACB.U,CTV
5/4/2021,NSCO,CTOS
5/4/2021,CHAA.U,CGBS
5/4/2021,GIGGU,BBAI
1/4/2021,SNE,SONY
1/4/2021,DCRNU,DCFCQ
1/4/2021,KURIU,BBLNF
1/4/2021,CENHU,ARQQ
1/4/2021,SPAQ.U,ALLGF
31/3/2021,CGIX,VYNT
31/3/2021,ROCRU,QTEKQ
31/3/2021,BFT,PSFE
31/3/2021,THMAU,PEARQ
31/3/2021,SONA,FRST
31/3/2021,COVAU,ECX
30/3/2021,MATN,OTLC
29/3/2021,DHHCU,UHG
29/3/2021,NXU.U,NRGV
29/3/2021,ATMR.U,FATH
29/3/2021,CPUH.U,ALUR
26/3/2021,CFFVU,SATL
26/3/2021,GEN,GENN
26/3/2021,NTN,ERNA
25/3/2021,SJIIU,SJIV
25/3/2021,GCACU,CPTN
25/3/2021,CIIC,ARVLF
24/3/2021,ITHXU,MONDQ
24/3/2021,ADRA.U,AENT
23/3/2021,NBAC,NVVE
23/3/2021,JE,JENGQ
22/3/2021,BASI,NOTV
22/3/2021,MIT.U,MIT
22/3/2021,LOAC,LBPS
22/3/2021,TLGA.U,ELIQQ
19/3/2021,CAHCU,LMDXF
18/3/2021,ROCH,PCT
18/3/2021,LMAOU,ICU
17/3/2021,ANCN,CMMB
17/3/2021,MCADU,BTTX
17/3/2021,JCICU,BAER
16/3/2021,VOSOU,WEJOQ
16/3/2021,WIZP,MIGI
15/3/2021,GMBTU,SWVL
15/3/2021,GMIIU,SOND
15/3/2021,IGNYU,PKBO
15/3/2021,CLA,OUST
15/3/2021,PV.U,LANV
15/3/2021,IPV,AEVA
15/3/2021,AESUU,AESC
11/3/2021,SLCRU,THCH
10/3/2021,NK,IBRX
10/3/2021,QFTA.U,ATCH
10/3/2021,EUSGU,ADSE
9/3/2021,PICO,VWTR
9/3/2021,CFIIW,VIWWQ
9/3/2021,CFII,VIEWQ
8/3/2021,ROT.U,PDYN
8/3/2021,ENVIU,GRNA
8/3/2021,HCCCU,DRTS
8/3/2021,ARKIU,BBLNF
5/3/2021,GPACU,SDST
5/3/2021,VCKAU,SCLX
5/3/2021,NGAB.U,EMBK
5/3/2021,ENFAU,BZFD
5/3/2021,TRXC,ASXC
4/3/2021,POWRU,POW
4/3/2021,LEGOU,ASTL
3/3/2021,ADEX.U,GRDI
2/3/2021,LJAQU,MLEC
1/3/2021,TPRE,SPNT
1/3/2021,IVAN.U,SES
1/3/2021,PAQCU,PERF
1/3/2021,INKAU,NIRLQ
1/3/2021,LHC.U,LHC
1/3/2021,PRSRU,LDTCF
1/3/2021,PPGHU,GGR
1/3/2021,LWACU,EFTR
1/3/2021,SBE,CHPT
1/3/2021,SWBK.U,BRDSQ
26/2/2021,TGC,REPX
26/2/2021,STPC.U,BHILQ
25/2/2021,HMI,ZEPP
25/2/2021,SNSS,VIRX
22/2/2021,CVLB,LFMD
22/2/2021,BCACU,APGN
19/2/2021,DUNEU,HGAS
17/2/2021,WYND,TNL
17/2/2021,GRBX,RVYL
17/2/2021,XAN,ACR
16/2/2021,LGVW,BFLY
12/2/2021,VIIAU,BNZI
11/2/2021,MCAC,PLBY
11/2/2021,PANA,NUVB
11/2/2021,RAACU,BGRY
10/2/2021,TRPXY,SPRC
10/2/2021,INAQ,MILE
10/2/2021,SVOKU,BOXDQ
9/2/2021,BCYPU,SABS
9/2/2021,TVACU,ISPO
9/2/2021,ZMTP,FIEE
9/2/2021,BLUWU,CRXTQ
9/2/2021,CEL,CELJF
8/2/2021,YRCW,YELLQ
8/2/2021,MTACU,TLSI
8/2/2021,SALT,NETI
8/2/2021,FLACU,NAMS
8/2/2021,FSDC,IRON
5/2/2021,VTAQU,PRST
5/2/2021,PCPL,ETWO
5/2/2021,CCV.U,CCV
5/2/2021,GLAQU,AFRI
5/2/2021,HFEN,AEI
5/2/2021,AMCI,ADN
4/2/2021,MRACU,ENJYQ
4/2/2021,KINZU,CXAI
4/2/2021,CTRA,AMR
2/2/2021,GHVIU,MTTR
1/2/2021,NEBCU,ROVR
1/2/2021,RMGBU,RNW
1/2/2021,MOTV.U,FRGE
1/2/2021,BDGE,DCOM
1/2/2021,CCC,CLVT
1/2/2021,NOVSW,APPHWQ
1/2/2021,NOVS,APPHQ
1/2/2021,CBAH.U,AMPS
1/2/2021,PEIX,ALTO
29/1/2021,DWIN.U,FOXO
28/1/2021,DDMXU,CDRO
26/1/2021,AAXN,AXON
25/1/2021,SPFR.U,VELO
25/1/2021,PTICU,SFRT
25/1/2021,LOKB.U,NVTS
22/1/2021,GHIV,UWMC
22/1/2021,ACAM,LOTZ
22/1/2021,CAP.U,DOMA
21/1/2021,PECK,ISUNQ
21/1/2021,OAC,HIMS
20/1/2021,MGEN,VRDN
19/1/2021,FCAU,STLA
15/1/2021,SPRQ.U,SUNLQ
15/1/2021,FRX.U,BODI
14/1/2021,GNPK.U,RDW
14/1/2021,TINV.U,GRND
13/1/2021,VCVCU,REE
13/1/2021,SMMC,BTRS
11/1/2021,IIAC.U,ZGN
11/1/2021,CHFW.U,SRZN
11/1/2021,CFACU,LIDR
11/1/2021,RTPZ.U,HIPO
8/1/2021,LFAC,LSEA
8/1/2021,JCPNQ,CPPRQ
8/1/2021,IPOC,CLOV
7/1/2021,PRSC,MODVQ
7/1/2021,ZNTEU,EVEX
5/1/2021,NVUS,ELDN
4/1/2021,MCC,PFX
4/1/2021,BTUX,MCF
4/1/2021,DMYI.U,IONQ
30/12/2022,FFHL,RTCJF
30/12/2022,GMTX,IRON
30/12/2022,DS,DSHK
30/12/2022,CORZW,CRZWQ
27/12/2022,FWP,FWPAY
27/12/2022,BTN,FGH
23/12/2022,EVK,EVKG
22/12/2022,AIKI,DOMH
21/12/2022,COVA,ECX
19/12/2022,POND,MRDB
19/12/2022,YMTX,KANT
19/12/2022,PAFO,HTCO
16/12/2022,STRN,SWAG
15/12/2022,MBC.W,MBC
15/12/2022,PV,LANV
15/12/2022,FBHS,FBIN
14/12/2022,STRY.WS,STYWQ
14/12/2022,BAMR,BNT
13/12/2022,LSPR,ZVSA
13/12/2022,VENA,MLGO
13/12/2022,LYL,MATH
12/12/2022,BAMI,BNJ
12/12/2022,BAMH,BNH
9/12/2022,IPVA,GETR
8/12/2022,EFHTU,ECDA
8/12/2022,TENKU,CTOR
7/12/2022,LAAAW,OSPWQ
7/12/2022,LAAA,OSAPQ
2/12/2022,TBK,TFIN
2/12/2022,ATAX,GHI
1/12/2022,FG.W,FG
1/12/2022,AESE,AGAE
30/11/2022,PTIC,SFRT
23/11/2022,ACEVW,TMPOWQ
23/11/2022,ACEV,TMPOQ
23/11/2022,FLAC,NAMS
22/11/2022,WTRH,ASAPQ
18/11/2022,TINV,GRND
18/11/2022,LAX,EUDA
15/11/2022,LNDC,LFCR
14/11/2022,XL,SPRU
14/11/2022,PEYE,POCI
14/11/2022,ESSC,AIIO
11/11/2022,VCKA,SCLX
10/11/2022,ZVO,ZVOI
10/11/2022,GLSTU,KWM
10/11/2022,AXH,AXHI
10/11/2022,AVCO,ALBT
9/11/2022,SBTX,SPRY
9/11/2022,CRHC,CRRCF
9/11/2022,CRHC.U,CRHUF
8/11/2022,QNGY.WS,QNGWQ
8/11/2022,QNGYW,QNGWQ
8/11/2022,NLOK,GEN
8/11/2022,CRHC.WS,CRHWF
7/11/2022,WETF,WT
7/11/2022,CHG,LUXH
7/11/2022,FHS,FHSEY
7/11/2022,CECE,CECO
2/11/2022,IGNY,PKBO
2/11/2022,PFHC,ACDC
1/11/2022,CSCW,ZNB
1/11/2022,RXO.W,RXO
31/10/2022,PAQC,PERF
31/10/2022,LMAO,ICU
31/10/2022,BHSE,COEP
31/10/2022,WSTG,CLMB
28/10/2022,EDNC,SATX
27/10/2022,BOAS,SLNAF
27/10/2022,GBS,INBS
26/10/2022,MAAQ,CDIO
25/10/2022,XSPA,XWEL
25/10/2022,ENPC,GRNT
24/10/2022,GBOX,RVYL
24/10/2022,ALF,ALFIQ
20/10/2022,REV,REVRQ
20/10/2022,WRE,ELME
17/10/2022,GLEE,GSDI
17/10/2022,BTX,ERNA
13/10/2022,SYN,TOVX
12/10/2022,RTOKY,RTO
10/10/2022,LLL,JXG
10/10/2022,CNTQ,DFLI
6/10/2022,CYTR,LADX
6/10/2022,GBL,GAMI
5/10/2022,CVUA,CVU
3/10/2022,CBTX,STEL
3/10/2022,BMIX,ATLX
29/9/2022,SLCR,THCH
29/9/2022,NLIT,SHFS
27/9/2022,IMPX,LVWR
26/9/2022,QK,XHG
26/9/2022,MOBVU,SVUHF
26/9/2022,PTWOU,SBC
26/9/2022,ROLLP,RBCP
26/9/2022,ROLL,RBC
26/9/2022,CO,CORBF
22/9/2022,VTAQ,PRST
21/9/2022,CLSN,IMNN
19/9/2022,CFVI,RUM
19/9/2022,GPCO,HOLO
16/9/2022,KNWN,USBC
16/9/2022,DWIN,FOXO
16/9/2022,KCAC.U,AMPX
15/9/2022,CLBS,LSTA
13/9/2022,CLAQ,KITT
13/9/2022,ADGI,IVVD
13/9/2022,GPL,GPLDF
12/9/2022,HMACU,ABLV
8/9/2022,SNP,SNPTY
8/9/2022,PTR,PTRCY
8/9/2022,BBI,FRTX
8/9/2022,IIVI,COHR
7/9/2022,TLFA,TLF
7/9/2022,ELY,MODG
6/9/2022,MKD,MKDTY
2/9/2022,SHI,SHIIY
2/9/2022,CDEV,PR
1/9/2022,LFC,LFCHY
1/9/2022,ACH,ACHHY
31/8/2022,EYES,VANI
30/8/2022,SWAGW,NOGWQ
30/8/2022,SWAG,NOGNQ
30/8/2022,CRXTW,CRXWQ
29/8/2022,RVAC,WEST
22/8/2022,DNAA,AKLI
19/8/2022,GRVI,UPXI
18/8/2022,SKGRU,BULL
17/8/2022,FTRP,REUN
16/8/2022,FOUN,RBTC
15/8/2022,AINV,MFIC
15/8/2022,SDH,EPOW
11/8/2022,SYNL,ACNT
10/8/2022,CHWA,PETXQ
8/8/2022,XPOA,QBTS
8/8/2022,IMAC,BACK
8/8/2022,FLFVU,AIEV
4/8/2022,LNFA,ZFOX
4/8/2022,ASPCW,STWWF
4/8/2022,ASPC,STIXF
3/8/2022,MITC,STKH
3/8/2022,ACACU,FOXX
2/8/2022,NRZ,RITM
2/8/2022,FIPWV,FIP
1/8/2022,CRTX,QNCX
1/8/2022,OEG,OIGBQ
1/8/2022,DSAC,NOTE
1/8/2022,BCAC,APGN
26/7/2022,PSTI,PLUR
25/7/2022,PRPB,GETY
22/7/2022,GOED,POLCQ
22/7/2022,ACTD,OPAL
22/7/2022,HLN.W,HLN
20/7/2022,BRPM,FAZE
19/7/2022,ITHX,MONDQ
14/7/2022,GLSPU,GRRR
12/7/2022,DNAC,PROK
7/7/2022,HNP,HNPIY
6/7/2022,PNACU,NCNCF
6/7/2022,SWM,MATV
5/7/2022,MCACU,CNTM
5/7/2022,OAS,CHRD
30/6/2022,TYDEV,ORBS
29/6/2022,RICOW,KALWQ
29/6/2022,RICO,KALRQ
28/6/2022,ANTM,ELV
27/6/2022,CHEAU,SELX
24/6/2022,GGPI,PSNY
24/6/2022,JP,JPPYY
24/6/2022,BDR,BDRL
23/6/2022,EJFA,PGY
22/6/2022,ELMSW,ELMWQ
17/6/2022,VGII,GROV
16/6/2022,LLNW,EGIOQ
16/6/2022,OACB,ALVO
15/6/2022,TCAC,SBIG
13/6/2022,REDU,NAAS
10/6/2022,GLAQ,AFRI
9/6/2022,DYNS,SNTI
9/6/2022,FB,META
9/6/2022,RLGY,HOUS
8/6/2022,SVFC,SYM
6/6/2022,FLMN,STR
6/6/2022,ESGC,EMWPF
2/6/2022,ZME,ZMENY
2/6/2022,WOPEY,WDS
31/5/2022,APSG,GBTG
27/5/2022,HUSN,FRGT
27/5/2022,HYAC,BTMD
25/5/2022,UEPS,LSAK
24/5/2022,SMDM,RIME
24/5/2022,NCBS,NIC
24/5/2022,RYB,MYND
24/5/2022,LCAP,MSPR
23/5/2022,NFP,NTPIF
20/5/2022,OTRA,CMRA
20/5/2022,AFI,AFIIQ
19/5/2022,SGLB,NTRP
19/5/2022,CTK,CTKYY
18/5/2022,ARTA,PRE
18/5/2022,IO,IOGPQ
16/5/2022,WEI,WEIDY
10/5/2022,ZNTE,EVEX
10/5/2022,BLL,BALL
9/5/2022,LAWA,DSGR
9/5/2022,PROG,BIOR
3/5/2022,SV,SMR
3/5/2022,HTBX,SCPX
3/5/2022,NEW,NEWYY
2/5/2022,SLBG,YYAI
2/5/2022,NUBIU,STI
2/5/2022,TUGC,SAIH
2/5/2022,SGMS,LNW
2/5/2022,ONE,AIU
29/4/2022,RWODU,KLTO
28/4/2022,ATSPU,SOUN
20/4/2022,RFACU,GCL
20/4/2022,CLINU,ALCE
19/4/2022,GSRMU,BTM
14/4/2022,LBBBU,NMHI
11/4/2022,DISCA,WBD
11/4/2022,WAVSU,CYCU
11/4/2022,PWUPU,ASBP
7/4/2022,GENQU,ESGL
6/4/2022,RVI,RVIC
6/4/2022,HLXA,MLTX
6/4/2022,FLDM,LAB
6/4/2022,HNRA.U,EONR
6/4/2022,EVGRU,EGRVF
5/4/2022,PPGH,GGR
5/4/2022,CFX,ENOV
4/4/2022,CLNH,NUTX
4/4/2022,JGGCU,CAPT
4/4/2022,ADS,BFH
1/4/2022,JW.B,WLYB
1/4/2022,JW.A,WLY
1/4/2022,GMBT,SWVL
29/3/2022,JCS,SUNE
29/3/2022,FMAC.WS,STYWQ
29/3/2022,FMAC,STRYQ
28/3/2022,ACY,MPU
28/3/2022,TWNT,LLAP
28/3/2022,MURFU,CDT
24/3/2022,ACAXU,HWH
23/3/2022,HGSH,GGEI
22/3/2022,REPH,SCTL
22/3/2022,MOTV,FRGE
21/3/2022,ATAKU,DHAI
18/3/2022,BTNB,PGRU
18/3/2022,ASCAU,NIVF
18/3/2022,LATGU,KBSX
17/3/2022,SPAQ,ALLGF
